,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_community_area,dropoff_community_area,fare,tip,additional_charges,shared_trip_authorized,trips_pooled,pickup_centroid_location,dropoff_centroid_location,date
5996414,2019-09-24 19:15:00,2019-09-24T19:30:00.000,794,3.122994,33,32,7.5,3,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6241352979, 41.8492467545]}","{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}",2019-09-24
5951868,2019-09-24 16:00:00,2019-09-24T16:15:00.000,1324,3.014687,7,32,12.5,0,3.11,False,1,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}","{'type': 'Point', 'coordinates': [-87.6251921424, 41.8788655841]}",2019-09-24
5944337,2019-09-24 15:30:00,2019-09-24T15:45:00.000,771,2.546912,22,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.685362024, 41.9286190509]}","{'type': 'Point', 'coordinates': [-87.6499072264, 41.9049353016]}",2019-09-24
6024415,2019-09-24 21:30:00,2019-09-24T21:45:00.000,388,1.76237253056,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.630963601, 41.9094956686]}",2019-09-24
5879412,2019-09-24 09:00:00,2019-09-24T09:15:00.000,1524,4.308486,31,8,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.644209287, 41.856309817]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-09-24
5961596,2019-09-24 17:00:00,2019-09-24T17:30:00.000,1985,5.39326,31,22,15,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6635286858, 41.8474315472]}","{'type': 'Point', 'coordinates': [-87.671445766, 41.9192250505]}",2019-09-24
5892330,2019-09-24 10:00:00,2019-09-24T10:30:00.000,1053,9.198177,28,41,5,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6640472412, 41.8692744531]}","{'type': 'Point', 'coordinates': [-87.5896070309, 41.7979652088]}",2019-09-24
5850748,2019-09-24 06:45:00,2019-09-24T07:00:00.000,454,2.731739,24,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6649539167, 41.8997373884]}","{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}",2019-09-24
5888054,2019-09-24 09:30:00,2019-09-24T09:45:00.000,806,4.52462425776,33,40,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.6175761725, 41.8002600946]}",2019-09-24
5930075,2019-09-24 14:00:00,2019-09-24T14:00:00.000,266,1.07678,7,22,7.5,0,2.85,False,1,"{'type': 'Point', 'coordinates': [-87.6640782395, 41.9218774613]}","{'type': 'Point', 'coordinates': [-87.685362024, 41.9286190509]}",2019-09-24
5874707,2019-09-24 08:30:00,2019-09-24T08:30:00.000,489,1.669759,63,66,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6964352325, 41.795430631]}","{'type': 'Point', 'coordinates': [-87.695666342, 41.7718485152]}",2019-09-24
5840628,2019-09-24 04:15:00,2019-09-24T04:45:00.000,1310,15.30703814272,6,76,17.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}","{'type': 'Point', 'coordinates': [-87.913624596, 41.9802643146]}",2019-09-24
5873005,2019-09-24 08:30:00,2019-09-24T09:15:00.000,2704,9.54763454144,77,32,12.5,0,0,True,3,"{'type': 'Point', 'coordinates': [-87.6649377243, 41.9872255578]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-24
5914156,2019-09-24 12:15:00,2019-09-24T12:30:00.000,676,2.59322305008,6,4,5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6687944391, 41.9451704528]}","{'type': 'Point', 'coordinates': [-87.6765780714, 41.9651417087]}",2019-09-24
5879660,2019-09-24 09:00:00,2019-09-24T09:15:00.000,647,4.56874571392,28,33,10,3,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-09-24
5873341,2019-09-24 08:30:00,2019-09-24T08:45:00.000,1136,5.085237,7,28,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6608925701, 41.9289459041]}","{'type': 'Point', 'coordinates': [-87.657005027, 41.8790669938]}",2019-09-24
5892929,2019-09-24 10:00:00,2019-09-24T10:30:00.000,2397,20.22626979008,56,77,27.5,8,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}","{'type': 'Point', 'coordinates': [-87.6649377243, 41.9872255578]}",2019-09-24
5913638,2019-09-24 12:15:00,2019-09-24T13:00:00.000,1990,16.56356749984,8,76,25,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6414915334, 41.897983898]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-24
5850288,2019-09-24 06:45:00,2019-09-24T07:00:00.000,527,1.598522,8,28,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}",2019-09-24
6017198,2019-09-24 20:45:00,2019-09-24T21:00:00.000,1070,5.172276,2,16,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}","{'type': 'Point', 'coordinates': [-87.7234523905, 41.9535821253]}",2019-09-24
5965577,2019-09-24 17:15:00,2019-09-24T17:30:00.000,1193,2.946296,32,28,10,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}","{'type': 'Point', 'coordinates': [-87.6429586652, 41.8679024175]}",2019-09-24
6011614,2019-09-24 20:15:00,2019-09-24T20:45:00.000,1313,6.56726124928,8,22,12.5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}","{'type': 'Point', 'coordinates': [-87.7103591445, 41.9210196071]}",2019-09-24
5951994,2019-09-24 16:15:00,2019-09-24T16:30:00.000,1112,4.503502,49,53,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6233665115, 41.7065878819]}","{'type': 'Point', 'coordinates': [-87.6357397768, 41.6738199043]}",2019-09-24
5889756,2019-09-24 09:45:00,2019-09-24T10:15:00.000,1736,18.107802,8,76,25,7,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-24
6006120,2019-09-24 20:00:00,2019-09-24T20:15:00.000,769,3.186967,23,5,7.5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7209182385, 41.9000696026]}","{'type': 'Point', 'coordinates': [-87.6838349425, 41.9477915865]}",2019-09-24
5960255,2019-09-24 16:45:00,2019-09-24T17:00:00.000,863,5.04538172624,7,4,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}","{'type': 'Point', 'coordinates': [-87.6788459662, 41.9725625375]}",2019-09-24
5927543,2019-09-24 13:45:00,2019-09-24T13:45:00.000,335,0.52386461328,32,28,2.5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",2019-09-24
5975535,2019-09-24 18:00:00,2019-09-24T18:30:00.000,1757,4.60603145152,8,28,7.5,0,0,True,1,"{'type': 'Point', 'coordinates': [-87.6308650266, 41.9058577688]}","{'type': 'Point', 'coordinates': [-87.6428084655, 41.8853000224]}",2019-09-24
5940258,2019-09-24 15:00:00,2019-09-24T15:15:00.000,460,1.48583664336,7,7,5,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6414597588, 41.9217783562]}","{'type': 'Point', 'coordinates': [-87.6540070286, 41.9147473049]}",2019-09-24
5874725,2019-09-24 08:30:00,2019-09-24T09:15:00.000,2493,6.14717527232,29,32,10,0,0,True,2,"{'type': 'Point', 'coordinates': [-87.7201851765, 41.8625777773]}","{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}",2019-09-24
5999369,2019-09-24 19:30:00,2019-09-24T20:00:00.000,1290,9.717062,56,33,15,5,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-09-24
5923781,2019-09-24 13:15:00,2019-09-24T13:30:00.000,510,1.616376,32,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6357600901, 41.9074919303]}",2019-09-24
5861816,2019-09-24 07:45:00,2019-09-24T08:15:00.000,1499,2.87199,24,8,7.5,0,0.72,True,3,"{'type': 'Point', 'coordinates': [-87.6842894005, 41.8921964292]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-09-24
5928589,2019-09-24 13:45:00,2019-09-24T14:00:00.000,465,1.141097,8,32,7.5,0,3.11,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-24
5933156,2019-09-24 14:15:00,2019-09-24T14:30:00.000,1493,6.391589,23,32,15,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7186707951, 41.8917542026]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-24
5967134,2019-09-24 17:15:00,2019-09-24T17:30:00.000,1135,5.17516,43,40,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.551994147, 41.7559614313]}","{'type': 'Point', 'coordinates': [-87.6221973414, 41.7865020374]}",2019-09-24
6029387,2019-09-24 21:45:00,2019-09-24T22:00:00.000,443,1.929916,24,22,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}","{'type': 'Point', 'coordinates': [-87.6991553432, 41.9227606205]}",2019-09-24
5850718,2019-09-24 06:45:00,2019-09-24T07:15:00.000,1818,7.027342,24,32,7.5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6895798343, 41.9066385418]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-24
6043393,2019-09-24 23:15:00,2019-09-24T23:30:00.000,1431,3.948615,7,24,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6494887289, 41.9226862843]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-09-24
5849465,2019-09-24 06:30:00,2019-09-24T07:00:00.000,1589,10.9775425784,40,8,17.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6179313803, 41.7923572233]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-09-24
5844998,2019-09-24 05:45:00,2019-09-24T06:15:00.000,1787,18.68823311408,32,76,25,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6314065252, 41.8710158803]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-24
5872023,2019-09-24 08:30:00,2019-09-24T08:45:00.000,361,1.65144,73,49,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6488950721, 41.7174930361]}","{'type': 'Point', 'coordinates': [-87.6233665115, 41.7065878819]}",2019-09-24
5959875,2019-09-24 16:45:00,2019-09-24T17:00:00.000,1045,4.39475,30,63,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.714003807, 41.8390869059]}","{'type': 'Point', 'coordinates': [-87.6964352325, 41.795430631]}",2019-09-24
6044174,2019-09-24 23:30:00,2019-09-24T23:30:00.000,249,1.244192,23,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7209182385, 41.9000696026]}","{'type': 'Point', 'coordinates': [-87.6763559892, 41.9012069941]}",2019-09-24
5911169,2019-09-24 12:00:00,2019-09-24T12:15:00.000,515,0.71340044608,32,8,5,2,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-09-24
5946193,2019-09-24 15:30:00,2019-09-24T15:30:00.000,487,1.199482,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6308650266, 41.9058577688]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-24
6031702,2019-09-24 22:00:00,2019-09-24T22:15:00.000,652,2.433235,32,7,2.5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6327464887, 41.8809944707]}","{'type': 'Point', 'coordinates': [-87.6317173661, 41.9146162864]}",2019-09-24
5947471,2019-09-24 15:45:00,2019-09-24T16:00:00.000,424,1.327262,58,63,5,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6988607973, 41.8173662079]}","{'type': 'Point', 'coordinates': [-87.6964352325, 41.795430631]}",2019-09-24
5918894,2019-09-24 12:45:00,2019-09-24T12:45:00.000,279,1.249301,69,44,0,0,2.55,True,2,"{'type': 'Point', 'coordinates': [-87.6161341112, 41.7632467988]}","{'type': 'Point', 'coordinates': [-87.6159695226, 41.7402057565]}",2019-09-24
5997922,2019-09-24 19:30:00,2019-09-24T20:00:00.000,1369,6.147642,22,28,12.5,5,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7212485554, 41.919181737]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-24
5935092,2019-09-24 14:30:00,2019-09-24T15:00:00.000,1279,5.314058,33,29,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}","{'type': 'Point', 'coordinates': [-87.6925159284, 41.8637871234]}",2019-09-24
6007248,2019-09-24 20:00:00,2019-09-24T20:00:00.000,518,2.797904,3,6,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6631958495, 41.9654457842]}","{'type': 'Point', 'coordinates': [-87.640698076, 41.9431550855]}",2019-09-24
6086227,2019-09-25 08:15:00,2019-09-25T09:00:00.000,2885,18.06245415136,28,76,30,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-25
6089578,2019-09-25 08:30:00,2019-09-25T09:00:00.000,1058,5.776119,70,56,12.5,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6903405275, 41.7462155842]}","{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}",2019-09-25
6082108,2019-09-25 08:00:00,2019-09-25T08:15:00.000,856,3.124087,73,44,5,0,2.55,True,3,"{'type': 'Point', 'coordinates': [-87.6578992921, 41.7268354017]}","{'type': 'Point', 'coordinates': [-87.6300448953, 41.7424875717]}",2019-09-25
6216882,2019-09-25 18:45:00,2019-09-25T19:00:00.000,552,1.87298688544,6,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6616429039, 41.9490605256]}","{'type': 'Point', 'coordinates': [-87.665676837, 41.9287630064]}",2019-09-25
6060731,2019-09-25 05:30:00,2019-09-25T06:00:00.000,1861,18.218296,8,76,25,5,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-25
6226399,2019-09-25 19:30:00,2019-09-25T19:30:00.000,320,1.491273,66,66,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.695666342, 41.7718485152]}","{'type': 'Point', 'coordinates': [-87.695666342, 41.7718485152]}",2019-09-25
6131726,2019-09-25 12:00:00,2019-09-25T12:15:00.000,941,6.22459,69,61,10,0,2.55,True,1,"{'type': 'Point', 'coordinates': [-87.6161341112, 41.7632467988]}","{'type': 'Point', 'coordinates': [-87.6591665992, 41.8090182499]}",2019-09-25
6053867,2019-09-25 01:45:00,2019-09-25T01:45:00.000,208,0.564438,32,32,2.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6219716519, 41.8774061234]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-25
6220881,2019-09-25 19:00:00,2019-09-25T19:30:00.000,1394,3.621304,28,7,10,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}","{'type': 'Point', 'coordinates': [-87.6422063127, 41.9305785697]}",2019-09-25
6223795,2019-09-25 19:15:00,2019-09-25T19:30:00.000,951,4.3127169824,43,41,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.5727819867, 41.7615779081]}","{'type': 'Point', 'coordinates': [-87.592310855, 41.794090253]}",2019-09-25
6066936,2019-09-25 06:30:00,2019-09-25T06:45:00.000,1219,5.504382,3,1,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6558787862, 41.96581197]}","{'type': 'Point', 'coordinates': [-87.6701668569, 42.0096228806]}",2019-09-25
6111971,2019-09-25 10:00:00,2019-09-25T10:15:00.000,992,1.557424,28,8,10,0,3.11,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-09-25
6253360,2019-09-25 21:15:00,2019-09-25T21:30:00.000,377,1.273929368,8,28,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6572331997, 41.8852813201]}",2019-09-25
6154153,2019-09-25 14:15:00,2019-09-25T14:30:00.000,1097,5.21316754544,35,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6108347373, 41.8346735981]}","{'type': 'Point', 'coordinates': [-87.6197106717, 41.8950334495]}",2019-09-25
6169475,2019-09-25 15:45:00,2019-09-25T16:00:00.000,1251,5.169286,2,6,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6950125892, 42.001571027]}","{'type': 'Point', 'coordinates': [-87.6559981815, 41.9442266014]}",2019-09-25
6174897,2019-09-25 16:15:00,2019-09-25T16:30:00.000,836,1.677852,8,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6414915334, 41.897983898]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-09-25
6159039,2019-09-25 14:45:00,2019-09-25T15:45:00.000,3631,20.353759,8,76,35,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6207628651, 41.8983317935]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-25
6060198,2019-09-25 05:30:00,2019-09-25T05:45:00.000,1012,8.880572,71,35,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6563059862, 41.7442051463]}","{'type': 'Point', 'coordinates': [-87.6186777673, 41.8351179863]}",2019-09-25
6162394,2019-09-25 15:00:00,2019-09-25T15:00:00.000,301,1.136846,24,24,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6709450752, 41.9083786693]}","{'type': 'Point', 'coordinates': [-87.6747191345, 41.8995897957]}",2019-09-25
6133562,2019-09-25 12:15:00,2019-09-25T12:15:00.000,516,1.362673,7,7,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6540070286, 41.9147473049]}","{'type': 'Point', 'coordinates': [-87.6462109769, 41.9218549112]}",2019-09-25
6164289,2019-09-25 15:15:00,2019-09-25T16:30:00.000,4586,20.640064,33,76,50,0,8.11,False,1,"{'type': 'Point', 'coordinates': [-87.6305800611, 41.8612808467]}","{'type': 'Point', 'coordinates': [-87.9030396611, 41.9790708201]}",2019-09-25
6229071,2019-09-25 19:30:00,2019-09-25T19:45:00.000,1232,3.518646,8,7,10,1,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}","{'type': 'Point', 'coordinates': [-87.6513108767, 41.9290469366]}",2019-09-25
6248103,2019-09-25 21:00:00,2019-09-25T21:00:00.000,750,2.434604,8,32,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6314065252, 41.8710158803]}",2019-09-25
6264773,2019-09-25 22:15:00,2019-09-25T22:45:00.000,1058,4.983944,23,8,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7209182385, 41.9000696026]}","{'type': 'Point', 'coordinates': [-87.6333080367, 41.899602111]}",2019-09-25
6118582,2019-09-25 10:45:00,2019-09-25T11:00:00.000,1151,5.49301,8,33,12.5,3,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6262149064, 41.8925077809]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-09-25
6153171,2019-09-25 14:15:00,2019-09-25T14:45:00.000,2021,12.46710779552,56,24,20,0,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}","{'type': 'Point', 'coordinates': [-87.6698377982, 41.8996701799]}",2019-09-25
6173869,2019-09-25 16:00:00,2019-09-25T16:00:00.000,481,1.199874,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-25
6231100,2019-09-25 19:45:00,2019-09-25T20:00:00.000,702,4.685317,7,3,10,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6414597588, 41.9217783562]}","{'type': 'Point', 'coordinates': [-87.6603894557, 41.958055933]}",2019-09-25
6091915,2019-09-25 08:30:00,2019-09-25T08:30:00.000,493,1.182506,8,8,5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6188683546, 41.8909220259]}","{'type': 'Point', 'coordinates': [-87.6378442095, 41.8932163595]}",2019-09-25
6132864,2019-09-25 12:00:00,2019-09-25T12:15:00.000,1242,7.289461,8,31,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6261455896, 41.9027880476]}","{'type': 'Point', 'coordinates': [-87.6635286858, 41.8474315472]}",2019-09-25
6096671,2019-09-25 08:45:00,2019-09-25T09:00:00.000,738,1.317372,8,8,7.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.6266589003, 41.9075200747]}","{'type': 'Point', 'coordinates': [-87.6318639497, 41.8920421365]}",2019-09-25
6175471,2019-09-25 16:15:00,2019-09-25T16:30:00.000,1352,5.637716,25,29,12.5,0,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.7560467111, 41.8906088526]}","{'type': 'Point', 'coordinates': [-87.7172201, 41.8601900192]}",2019-09-25
6175096,2019-09-25 16:15:00,2019-09-25T16:30:00.000,800,2.066251292,28,32,7.5,3,2.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6209929134, 41.8849871918]}",2019-09-25
6099184,2019-09-25 09:00:00,2019-09-25T09:15:00.000,1261,5.2603961464,28,33,7.5,2,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.642648998, 41.8792550844]}","{'type': 'Point', 'coordinates': [-87.6173580061, 41.859349715]}",2019-09-25
6059930,2019-09-25 05:15:00,2019-09-25T05:15:00.000,560,2.605095,57,56,5,0,7.55,True,1,"{'type': 'Point', 'coordinates': [-87.7263633246, 41.8108790078]}","{'type': 'Point', 'coordinates': [-87.7696154528, 41.7925923603]}",2019-09-25
6239500,2019-09-25 20:15:00,2019-09-25T20:45:00.000,1706,15.595562,7,56,22.5,7,7.55,False,1,"{'type': 'Point', 'coordinates': [-87.6341560931, 41.922082541]}","{'type': 'Point', 'coordinates': [-87.7509342894, 41.785998518]}",2019-09-25
